,d18Op,lat,lon
37,-8.586150169372559,-16.09583333333333,-67.5125
38,-4.61488151550293,-16.09583333333333,-65.0125
39,-5.108229637145996,-16.09583333333333,-62.5125
40,-5.61602258682251,-16.09583333333333,-60.0125
41,-11.26962661743164,-14.204166666666666,-75.0125
42,-16.8504638671875,-14.204166666666666,-72.5125
43,-15.144804954528809,-14.204166666666666,-70.0125
44,-6.4690423011779785,-14.204166666666666,-67.5125
45,-4.35929012298584,-14.204166666666666,-65.0125
46,-5.5410895347595215,-14.204166666666666,-62.5125
47,-5.693076133728027,-14.204166666666666,-60.0125
48,-5.701481342315674,-12.070833333333333,-77.24583333333334
49,-15.530241966247559,-12.304166666666667,-75.0125
50,-9.071220397949219,-12.304166666666667,-72.5125
51,-5.753244400024414,-12.304166666666667,-70.0125
52,-5.207763671875,-12.304166666666667,-67.5125
53,-5.459926605224609,-12.304166666666667,-65.0125
54,-5.916934490203857,-12.304166666666667,-62.5125
55,-6.298750400543213,-12.304166666666667,-60.0125
56,-9.761092185974121,-10.4125,-77.5125
57,-7.994591236114502,-10.4125,-75.0125
58,-7.490965843200684,-10.4125,-72.5125
59,-5.788323879241943,-10.4125,-70.0125
60,-6.076634883880615,-10.4125,-67.5125
61,-6.564843654632568,-10.4125,-65.0125
62,-6.1728291511535645,-10.4125,-62.5125
63,-6.048027515411377,-10.4125,-60.0125
64,-14.14234447479248,-8.520833333333334,-77.5125
65,-5.610058784484863,-8.520833333333334,-75.0125
66,-5.951791286468506,-8.520833333333334,-72.5125
67,-6.118721961975098,-8.520833333333334,-70.0125
68,-6.82218599319458,-8.520833333333334,-67.5125
69,-6.361201286315918,-8.520833333333334,-65.0125
70,-6.035669803619385,-8.520833333333334,-62.5125
71,-5.904993057250977,-8.520833333333334,-60.0125
72,-4.174170970916748,-6.620833333333334,-80.0125
73,-9.0548095703125,-6.620833333333334,-77.5125
74,-5.786083221435547,-6.620833333333334,-75.0125
75,-5.8182172775268555,-6.620833333333334,-72.5125
76,-6.096574306488037,-6.620833333333334,-70.0125
77,-6.044872283935547,-6.620833333333334,-67.5125
78,-5.556084632873535,-6.620833333333334,-65.0125
79,-5.986942768096924,-6.620833333333334,-62.5125
80,-5.946826457977295,-6.620833333333334,-60.0125
81,-5.857448101043701,-4.729166666666667,-80.0125
82,-5.460299015045166,-4.729166666666667,-77.5125
83,-5.603899002075195,-4.729166666666667,-75.0125
84,-5.94773530960083,-4.729166666666667,-72.5125
85,-6.060260772705078,-4.729166666666667,-70.0125
86,-5.971205234527588,-4.729166666666667,-67.5125
87,-5.786104202270508,-4.729166666666667,-65.0125
88,-5.461371421813965,-4.729166666666667,-62.5125
89,-5.185755729675293,-4.729166666666667,-60.0125
90,-3.684879779815674,-2.8291666666666666,-80.0125
91,-5.737339496612549,-2.8375,-77.5125
92,-5.869722843170166,-2.8375,-75.0125
93,-6.116036415100098,-2.8375,-72.5125
94,-6.102768421173096,-2.8375,-70.0125
95,-5.853594779968262,-2.8375,-67.5125
96,-5.706472873687744,-2.8375,-65.0125
97,-5.483041763305664,-2.8375,-62.5125
98,-4.997461795806885,-2.8375,-60.0125
99,-1.2090452909469604,-0.9208333333333333,-89.62083333333334
100,-4.087749481201172,-0.9375,-80.0125
101,-5.6428985595703125,-0.9375,-77.5125
102,-5.615692138671875,-0.9375,-75.0125
103,-6.006791591644287,-0.9375,-72.5125
104,-6.101361274719238,-0.9375,-70.0125
105,-5.790396213531494,-0.9375,-67.5125
106,-5.214496612548828,-0.9375,-65.0125
107,-4.743441581726074,-0.9375,-62.5125
108,-4.825652599334717,-0.9375,-60.0125
0,-7.7496137619018555,-55.8375,-69.34583333333333
1,-8.308008193969727,-55.8875,-67.55416666666667
2,-7.863675117492676,-53.9875,-72.50416666666666
3,-8.274190902709961,-53.9875,-70.0125
4,-8.131805419921875,-53.9875,-67.5125
5,-7.251376628875732,-52.09583333333333,-75.00416666666666
6,-8.546111106872559,-52.09583333333333,-72.50416666666666
7,-8.349774360656738,-52.09583333333333,-70.0125
8,-8.329777717590332,-52.00416666666666,-60.00416666666666
9,-7.785764217376709,-50.204166666666666,-75.0125
10,-8.870985984802246,-50.204166666666666,-72.50416666666666
11,-7.860874652862549,-50.204166666666666,-70.0125
12,-7.515137195587158,-49.97916666666667,-67.87916666666666
13,-8.990762710571289,-48.30416666666667,-75.0125
14,-9.584188461303711,-48.30416666666667,-72.50416666666666
15,-8.823221206665039,-48.30416666666667,-70.0125
16,-7.407412528991699,-48.30416666666667,-67.5125
17,-8.404280662536621,-46.4125,-75.0125
18,-12.441554069519043,-46.4125,-72.50416666666666
19,-8.259757041931152,-46.4125,-70.0125
20,-6.394918441772461,-46.42916666666667,-67.52083333333333
21,-9.0293607711792,-44.520833333333336,-72.50416666666666
22,-8.321287155151367,-44.520833333333336,-70.0125
23,-6.660407066345215,-44.520833333333336,-67.5125
24,-6.52927303314209,-44.5125,-65.27916666666667
25,-6.631102561950684,-42.62083333333334,-72.50416666666666
26,-7.976274490356445,-42.62083333333334,-70.0125
27,-8.211820602416992,-42.62083333333334,-67.5125
28,-5.862929821014404,-42.62083333333334,-65.0125
29,-6.891942501068115,-40.729166666666664,-72.50416666666666
30,-8.619820594787598,-40.729166666666664,-70.0125
31,-7.107081413269043,-40.729166666666664,-67.5125
32,-5.194525718688965,-40.729166666666664,-65.0125
33,-5.318336486816406,-40.729166666666664,-62.5125
34,-6.902521133422852,-38.8375,-72.50416666666666
35,-8.315777778625488,-38.8375,-70.0125
36,-6.090063095092773,-38.8375,-67.5125
37,-5.678611755371094,-38.8375,-65.0125
38,-4.96632719039917,-38.8375,-62.5125
39,-5.354393482208252,-38.8375,-60.0125
40,-6.825774669647217,-36.9375,-72.50416666666666
41,-10.956862449645996,-36.9375,-70.0125
42,-6.373673439025879,-36.9375,-67.5125
43,-6.182405471801758,-36.9375,-65.0125
44,-5.765995025634766,-36.9375,-62.5125
45,-5.920935153961182,-36.9375,-60.0125
46,-6.764096736907959,-35.204166666666666,-72.3625
47,-15.010034561157227,-35.045833333333334,-70.0125
48,-6.245724201202393,-35.045833333333334,-67.5125
49,-5.8085832595825195,-35.045833333333334,-65.0125
50,-5.753856658935547,-35.045833333333334,-62.5125
51,-5.569092750549316,-35.045833333333334,-60.0125
52,-16.825510025024414,-33.145833333333336,-70.0125
53,-5.533466339111328,-33.145833333333336,-67.5125
54,-6.25662899017334,-33.145833333333336,-65.0125
55,-5.685044288635254,-33.145833333333336,-62.5125
56,-5.63119649887085,-33.145833333333336,-60.0125
57,-17.176776885986328,-31.254166666666666,-70.0125
58,-5.663013458251953,-31.254166666666666,-67.5125
59,-6.223620414733887,-31.254166666666666,-65.0125
60,-5.1941423416137695,-31.254166666666666,-62.5125
61,-5.163225173950195,-31.254166666666666,-60.0125
0,-14.706912994384766,61.7625,-49.604166666666664
1,-17.49934196472168,61.587500000000006,-47.5125
2,-17.36751937866211,61.587500000000006,-45.0125
3,-13.775930404663086,61.587500000000006,-42.5125
4,-17.20703887939453,63.47916666666667,-50.0125
5,-19.652179718017578,63.47916666666667,-47.5125
6,-20.650012969970703,63.47916666666667,-45.0125
7,-17.603656768798828,63.47916666666667,-42.5125
8,-13.709351539611816,63.64583333333333,-40.5375
9,-16.433406829833984,65.3875,-52.4875
10,-18.143653869628906,65.37916666666666,-50.0125
11,-19.00384521484375,65.37916666666666,-47.5125
12,-20.690963745117188,65.37916666666666,-45.0125
13,-19.40268898010254,65.37916666666666,-42.5125
14,-15.77283763885498,65.37916666666666,-40.0125
15,-14.03604793548584,65.52083333333333,-37.170833333333334
16,-17.152851104736328,67.22083333333333,-53.90416666666667
17,-18.178306579589844,67.27083333333333,-52.5125
18,-17.355222702026367,67.27083333333333,-50.0125
19,-18.546283721923828,67.27083333333333,-47.5125
20,-20.215065002441406,67.27083333333333,-45.0125
21,-21.281261444091797,67.27083333333333,-42.5125
22,-20.649829864501953,67.27083333333333,-40.0125
23,-20.70706558227539,67.27083333333333,-37.5125
24,-19.18418312072754,67.27083333333333,-35.0125
25,-14.17406177520752,67.2625,-32.97083333333333
26,-17.555282592773438,69.35416666666667,-54.1875
27,-17.07740020751953,69.37083333333334,-52.77916666666667
28,-16.807422637939453,69.1625,-50.0125
29,-18.845495223999023,69.1625,-47.5125
30,-20.705644607543945,69.1625,-45.0125
31,-22.032014846801758,69.1625,-42.5125
32,-22.56838035583496,69.1625,-40.0125
33,-22.280710220336914,69.1625,-37.5125
34,-20.366491317749023,69.1625,-35.0125
35,-18.60401153564453,69.1625,-32.5125
36,-19.04615020751953,69.1625,-30.0125
37,-16.263450622558594,71.3625,-54.829166666666666
38,-16.069364547729492,70.99583333333334,-52.2625
39,-18.834362030029297,71.0625,-50.0125
40,-20.714786529541016,71.0625,-47.5125
41,-22.106122970581055,71.0625,-45.0125
42,-23.162139892578125,71.0625,-42.5125
43,-23.646394729614258,71.0625,-40.0125
44,-23.025896072387695,71.0625,-37.5125
45,-21.96506690979004,71.0625,-35.0125
46,-20.98806381225586,71.0625,-32.5125
47,-18.82862663269043,71.0625,-30.0125
48,-15.678462982177734,72.9375,-54.954166666666666
49,-18.04328727722168,72.95416666666667,-52.5125
50,-20.092483520507812,72.95416666666667,-50.0125
51,-21.945690155029297,72.95416666666667,-47.5125
52,-23.75702667236328,72.95416666666667,-45.0125
53,-24.95595932006836,72.95416666666667,-42.5125
54,-25.355823516845703,72.95416666666667,-40.0125
55,-24.719358444213867,72.95416666666667,-37.5125
56,-23.146766662597656,72.95416666666667,-35.0125
57,-21.834197998046875,72.95416666666667,-32.5125
58,-20.397968292236328,72.95416666666667,-30.0125
59,-15.13649845123291,74.84583333333333,-57.50416666666667
60,-16.829486846923828,74.85416666666667,-55.0125
61,-19.000150680541992,74.85416666666667,-52.5125
62,-20.471851348876953,74.85416666666667,-50.0125
63,-22.855825424194336,74.85416666666667,-47.5125
64,-24.79717445373535,74.85416666666667,-45.0125
65,-25.735660552978516,74.85416666666667,-42.5125
66,-25.543066024780273,74.85416666666667,-40.0125
67,-24.46770668029785,74.85416666666667,-37.5125
68,-23.015798568725586,74.85416666666667,-35.0125
69,-21.82461166381836,74.85416666666667,-32.5125
70,-20.713586807250977,74.85416666666667,-30.0125
71,-19.24049186706543,76.74583333333334,-59.99583333333333
72,-18.80555534362793,76.74583333333334,-57.50416666666667
73,-19.460254669189453,76.74583333333334,-55.0125
74,-20.599592208862305,76.74583333333334,-52.5125
75,-21.800880432128906,76.74583333333334,-50.0125
76,-23.239185333251953,76.74583333333334,-47.5125
77,-24.238685607910156,76.74583333333334,-45.0125
78,-24.670291900634766,76.74583333333334,-42.5125
79,-24.33309555053711,76.74583333333334,-40.0125
80,-23.406082153320312,76.74583333333334,-37.5125
81,-22.150224685668945,76.74583333333334,-35.0125
82,-21.36038589477539,76.74583333333334,-32.5125
83,-20.649078369140625,76.74583333333334,-30.0125
84,-21.10605239868164,78.6375,-59.99583333333333
85,-21.580535888671875,78.6375,-57.50416666666667
86,-21.628747940063477,78.6375,-55.0125
87,-21.853313446044922,78.6375,-52.5125
88,-22.023488998413086,78.6375,-50.0125
89,-22.534456253051758,78.6375,-47.5125
90,-22.91741180419922,78.6375,-45.0125
91,-23.102893829345703,78.6375,-42.5125
92,-22.814632415771484,78.6375,-40.0125
93,-22.315250396728516,78.6375,-37.5125
94,-21.54922866821289,78.6375,-35.0125
95,-21.261173248291016,78.6375,-32.5125
96,-20.685550689697266,78.6375,-30.0125
97,-22.20200538635254,80.5375,-59.99583333333333
98,-22.6167049407959,80.5375,-57.50416666666667
99,-22.47937774658203,80.5375,-55.0125
100,-22.171632766723633,80.5375,-52.5125
101,-21.85454559326172,80.5375,-50.0125
102,-21.347299575805664,80.5375,-47.5125
103,-21.365354537963867,80.5375,-45.0125
104,-21.733125686645508,80.5375,-42.5125
105,-21.844562530517578,80.5375,-40.0125
106,-21.268306732177734,80.5375,-37.5125
107,-20.402711868286133,80.5375,-35.0125
108,-20.019899368286133,80.5375,-32.5125
109,-19.960163116455078,80.5375,-30.0125
110,-16.479656219482422,82.12083333333334,-59.02916666666667
111,-16.346895217895508,82.24583333333334,-56.74583333333334
112,-16.255207061767578,82.3375,-55.2125
113,-21.42234230041504,82.39583333333333,-51.80416666666667
114,-21.14765167236328,82.4125,-50.104166666666664
115,-20.31770133972168,82.42916666666667,-47.5125
116,-20.10808563232422,82.42916666666667,-45.0125
117,-19.590072631835938,82.42916666666667,-42.5125
118,-19.17595672607422,82.42916666666667,-40.0125
119,-19.81954002380371,82.42916666666667,-37.5125
120,-19.900243759155273,82.42916666666667,-35.0125
121,-19.962554931640625,82.42916666666667,-32.5125
122,-20.18501091003418,82.42916666666667,-30.0125
0,-7.243558406829834,43.92916666666667,-59.99583333333333
1,-8.780840873718262,46.22083333333333,-59.979166666666664
2,-10.201696395874023,48.32083333333333,-57.50416666666667
3,-9.526803970336914,48.32083333333333,-55.0125
4,-8.786246299743652,48.15416666666667,-52.795833333333334
5,-11.018708229064941,50.22083333333333,-59.9875
6,-10.638020515441895,50.22083333333333,-57.50416666666667
7,-10.054361343383789,49.99583333333334,-55.3625
8,-12.805418014526367,52.1125,-59.99583333333333
9,-12.002925872802734,52.1125,-57.50416666666667
10,-10.779459953308105,52.00416666666666,-55.27916666666667
11,-13.264422416687012,54.0125,-59.99583333333333
12,-12.110417366027832,54.0125,-57.50416666666667
13,-12.559359550476074,55.84583333333333,-59.9625
14,-11.479153633117676,59.854166666666664,-44.94583333333333
15,-11.018290519714355,59.920833333333334,-43.17916666666667
0,-3.461665391921997,0.9541666666666657,-59.99583333333333
1,-3.7280116081237793,0.9541666666666657,-57.50416666666667
2,-3.8865532875061035,0.9541666666666657,-55.0125
3,-3.549459218978882,0.9541666666666657,-52.5125
4,-2.2301790714263916,0.9541666666666657,-50.0125
5,-3.046182632446289,2.854166666666668,-59.99583333333333
6,-3.2782630920410156,2.854166666666668,-57.50416666666667
7,-3.459993839263916,2.854166666666668,-55.0125
8,-3.047157049179077,2.854166666666668,-52.5125
9,-4.295364856719971,4.745833333333334,-59.99583333333333
10,-3.057349443435669,4.745833333333334,-57.50416666666667
11,-3.031144857406616,4.745833333333334,-55.0125
12,-2.494967460632324,4.745833333333334,-52.5125
13,-3.4608521461486816,6.637499999999999,-59.99583333333333
14,-2.3808228969573975,6.470833333333335,-57.65416666666667
15,-2.574146032333374,8.529166666666669,-59.99583333333333
0,-4.930574417114258,-29.3625,-59.99583333333333
1,-4.813714504241943,-29.3625,-57.50416666666667
2,-5.395500659942627,-29.3625,-55.0125
3,-6.139451503753662,-29.3625,-52.5125
4,-6.411949634552002,-29.3625,-50.0125
5,-4.68197774887085,-27.4625,-59.99583333333333
6,-4.804225921630859,-27.4625,-57.50416666666667
7,-5.523898124694824,-27.4625,-55.0125
8,-6.424989223480225,-27.4625,-52.5125
9,-7.001312732696533,-27.4625,-50.0125
10,-4.4988603591918945,-25.570833333333333,-59.99583333333333
11,-4.842541217803955,-25.570833333333333,-57.50416666666667
12,-5.335704803466797,-25.570833333333333,-55.0125
13,-6.357576847076416,-25.570833333333333,-52.5125
14,-6.988980770111084,-25.570833333333333,-50.0125
15,-4.387950897216797,-23.679166666666667,-59.99583333333333
16,-4.649508953094482,-23.679166666666667,-57.50416666666667
17,-5.601217269897461,-23.679166666666667,-55.0125
18,-5.756814002990723,-23.679166666666667,-52.5125
19,-6.091437816619873,-23.679166666666667,-50.0125
20,-6.378406047821045,-23.679166666666667,-47.5125
21,-2.6708531379699707,-23.7375,-45.020833333333336
22,-3.912597179412842,-21.779166666666665,-59.99583333333333
23,-4.731479644775391,-21.779166666666665,-57.50416666666667
24,-5.443547248840332,-21.779166666666665,-55.0125
25,-5.301725387573242,-21.779166666666665,-52.5125
26,-5.7355241775512695,-21.779166666666665,-50.0125
27,-5.962040424346924,-21.779166666666665,-47.5125
28,-6.84651517868042,-21.779166666666665,-45.00416666666666
29,-3.432330369949341,-21.779166666666665,-42.5125
30,-3.642510414123535,-19.8875,-59.99583333333333
31,-4.444851875305176,-19.8875,-57.50416666666667
32,-5.587420463562012,-19.8875,-55.0125
33,-5.640854358673096,-19.8875,-52.5125
34,-5.441946029663086,-19.8875,-50.0125
35,-6.346433639526367,-19.8875,-47.5125
36,-5.586892604827881,-19.8875,-45.00416666666666
37,-4.6593146324157715,-19.8875,-42.5125
38,-3.0775442123413086,-19.8625,-40.07083333333333
39,-4.806337356567383,-17.9875,-59.99583333333333
40,-4.83192253112793,-17.9875,-57.50416666666667
41,-5.269920825958252,-17.9875,-55.0125
42,-6.330995082855225,-17.9875,-52.5125
43,-5.681145668029785,-17.9875,-50.0125
44,-5.907494068145752,-17.9875,-47.5125
45,-4.907711505889893,-17.9875,-45.00416666666666
46,-4.87621545791626,-17.9875,-42.5125
47,-2.8806989192962646,-17.9875,-40.0125
48,-5.632288455963135,-16.09583333333333,-59.99583333333333
49,-5.562139987945557,-16.09583333333333,-57.50416666666667
50,-5.463527202606201,-16.09583333333333,-55.0125
51,-5.138727188110352,-16.09583333333333,-52.5125
52,-5.959117412567139,-16.09583333333333,-50.0125
53,-5.860835075378418,-16.09583333333333,-47.5125
54,-3.9304280281066895,-16.09583333333333,-45.00416666666666
55,-4.807459831237793,-16.09583333333333,-42.5125
56,-3.0611045360565186,-16.09583333333333,-40.0125
57,-5.712686538696289,-14.204166666666666,-59.99583333333333
58,-6.127086162567139,-14.204166666666666,-57.50416666666667
59,-5.798575401306152,-14.204166666666666,-55.0125
60,-4.794988632202148,-14.204166666666666,-52.5125
61,-4.5559797286987305,-14.204166666666666,-50.0125
62,-5.910637855529785,-14.204166666666666,-47.5125
63,-3.8842287063598633,-14.204166666666666,-45.00416666666666
64,-4.570706367492676,-14.204166666666666,-42.5125
65,-3.254054069519043,-14.204166666666666,-40.0125
66,-6.22585391998291,-12.304166666666667,-59.99583333333333
67,-5.513016700744629,-12.304166666666667,-57.50416666666667
68,-5.581876277923584,-12.304166666666667,-55.0125
69,-4.872037410736084,-12.304166666666667,-52.5125
70,-3.8341197967529297,-12.304166666666667,-50.0125
71,-3.3802783489227295,-12.304166666666667,-47.5125
72,-3.0424656867980957,-12.304166666666667,-45.00416666666666
73,-2.644461154937744,-12.304166666666667,-42.5125
74,-2.5853774547576904,-12.304166666666667,-40.0125
75,-1.6622339487075806,-12.170833333333333,-37.72916666666667
76,-6.167829513549805,-10.4125,-59.99583333333333
77,-5.776252746582031,-10.4125,-57.50416666666667
78,-5.2759599685668945,-10.4125,-55.0125
79,-5.006585121154785,-10.4125,-52.5125
80,-3.79811429977417,-10.4125,-50.0125
81,-3.2799224853515625,-10.4125,-47.5125
82,-2.52194881439209,-10.4125,-45.00416666666666
83,-1.9437006711959839,-10.4125,-42.5125
84,-2.288707733154297,-10.4125,-40.0125
85,-1.9147417545318604,-10.4125,-37.5125
86,-5.9549407958984375,-8.520833333333334,-59.99583333333333
87,-5.5771918296813965,-8.520833333333334,-57.50416666666667
88,-5.525971412658691,-8.520833333333334,-55.0125
89,-5.0019989013671875,-8.520833333333334,-52.5125
90,-4.148875713348389,-8.520833333333334,-50.0125
91,-3.3744399547576904,-8.520833333333334,-47.5125
92,-2.6473541259765625,-8.520833333333334,-45.00416666666666
93,-2.0498452186584473,-8.520833333333334,-42.5125
94,-2.0901196002960205,-8.520833333333334,-40.0125
95,-2.148144245147705,-8.520833333333334,-37.5125
96,-1.2536686658859253,-8.520833333333334,-35.0125
97,-5.983956336975098,-6.620833333333334,-59.99583333333333
98,-5.832728385925293,-6.620833333333334,-57.50416666666667
99,-5.613997459411621,-6.620833333333334,-55.0125
100,-5.650801181793213,-6.620833333333334,-52.5125
101,-4.879271507263184,-6.620833333333334,-50.0125
102,-3.5644257068634033,-6.620833333333334,-47.5125
103,-3.3137974739074707,-6.620833333333334,-45.00416666666666
104,-1.6100596189498901,-6.620833333333334,-42.5125
105,-1.8675155639648438,-6.620833333333334,-40.0125
106,-1.3314975500106812,-6.620833333333334,-37.5125
107,-1.3083802461624146,-6.620833333333334,-35.0125
108,-5.185121536254883,-4.729166666666667,-59.99583333333333
109,-4.934799671173096,-4.729166666666667,-57.50416666666667
110,-5.29944372177124,-4.729166666666667,-55.0125
111,-4.9291534423828125,-4.729166666666667,-52.5125
112,-4.657834053039551,-4.729166666666667,-50.0125
113,-4.484991073608398,-4.729166666666667,-47.5125
114,-2.935426712036133,-4.729166666666667,-45.00416666666666
115,-1.8564658164978027,-4.729166666666667,-42.5125
116,-2.463360071182251,-4.729166666666667,-40.0125
117,-1.1220859289169312,-4.729166666666667,-37.5125
118,-5.037432670593262,-2.8375,-59.99583333333333
119,-4.217405319213867,-2.8375,-57.50416666666667
120,-4.0761003494262695,-2.8375,-55.0125
121,-4.079418659210205,-2.8375,-52.5125
122,-3.4926252365112305,-2.8375,-50.0125
123,-3.669019937515259,-2.8375,-47.5125
124,-2.265219211578369,-2.8375,-45.00416666666666
125,-1.369153380393982,-2.8375,-42.5125
126,-1.2723692655563354,-2.845833333333333,-40.0125
127,-4.731927394866943,-0.9375,-59.99583333333333
128,-4.220577716827393,-0.9375,-57.50416666666667
129,-4.214439392089844,-0.9375,-55.0125
130,-3.2990639209747314,-0.9375,-52.5125
131,-3.033776044845581,-0.9375,-50.0125
132,-2.111708879470825,-0.9375,-47.5125
133,-1.4330865144729614,-1.2708333333333333,-44.979166666666664
0,-8.22348403930664,-52.12916666666666,-59.87916666666667
1,-8.513105392456055,-51.7375,-57.84583333333333
2,-5.347562313079834,-38.8375,-59.99583333333333
3,-5.9084649085998535,-36.9375,-59.99583333333333
4,-5.275805950164795,-36.9375,-57.50416666666667
5,-5.566748142242432,-35.045833333333334,-59.99583333333333
6,-5.131043434143066,-35.045833333333334,-57.50416666666667
7,-4.233426094055176,-34.9625,-54.94583333333333
8,-5.626699447631836,-33.145833333333336,-59.99583333333333
9,-5.083049297332764,-33.145833333333336,-57.50416666666667
10,-4.796355247497559,-33.145833333333336,-55.0125
11,-3.8967697620391846,-33.09583333333333,-52.62083333333334
12,-5.201526641845703,-31.254166666666666,-59.99583333333333
13,-5.141685485839844,-31.254166666666666,-57.50416666666667
14,-4.922909736633301,-31.254166666666666,-55.0125
15,-4.900299072265625,-31.254166666666666,-52.5125
0,-9.866968154907227,63.8125,-22.5375
1,-9.872532844543457,63.5375,-19.995833333333334
2,-9.780200004577637,63.55416666666667,-17.9125
3,-11.212287902832031,65.50416666666666,-24.520833333333332
4,-10.98674488067627,65.4125,-22.604166666666668
5,-12.187969207763672,65.37916666666666,-20.0125
6,-12.249585151672363,65.37916666666666,-17.5125
7,-11.625107765197754,65.37916666666666,-15.012500000000001
8,-19.070158004760742,69.1625,-29.995833333333334
9,-19.793561935424805,69.1625,-27.5125
10,-14.418583869934082,69.15416666666667,-25.02916666666667
11,-18.820472717285156,71.0625,-29.995833333333334
12,-17.19329833984375,71.0625,-27.5125
13,-14.781445503234863,71.02083333333333,-25.3125
14,-15.526461601257324,71.0625,-22.504166666666666
15,-20.396326065063477,72.95416666666667,-29.995833333333334
16,-16.95433235168457,72.95416666666667,-27.5125
17,-15.097644805908203,72.94583333333333,-24.954166666666666
18,-16.04167938232422,72.95416666666667,-22.504166666666666
19,-20.70418930053711,74.85416666666667,-29.995833333333334
20,-19.72738265991211,74.85416666666667,-27.5125
21,-19.6599063873291,74.85416666666667,-25.0125
22,-17.96845245361328,74.85416666666667,-22.504166666666666
23,-16.693328857421875,74.85416666666667,-20.0125
24,-15.376703262329102,74.90416666666667,-17.604166666666664
25,-20.64715576171875,76.74583333333334,-29.995833333333334
26,-20.364652633666992,76.74583333333334,-27.5125
27,-18.293495178222656,76.74583333333334,-25.0125
28,-16.12156867980957,76.7375,-22.229166666666668
29,-16.536415100097656,76.72083333333333,-19.90416666666667
30,-20.680662155151367,78.6375,-29.995833333333334
31,-20.277563095092773,78.6375,-27.5125
32,-20.44761848449707,78.6375,-25.0125
33,-19.091432571411133,78.65416666666667,-22.504166666666666
34,-17.965761184692383,78.69583333333333,-19.59583333333333
35,-14.495479583740234,78.72916666666667,-18.145833333333336
36,-19.962421417236328,80.5375,-29.995833333333334
37,-19.570798873901367,80.5375,-27.5125
38,-18.64664077758789,80.5375,-25.0125
39,-20.30448341369629,80.5375,-22.504166666666666
40,-18.48550033569336,80.52083333333333,-20.004166666666666
41,-18.61432647705078,80.4875,-17.495833333333334
42,-14.608077049255371,80.62083333333334,-15.454166666666667
43,-20.19268035888672,82.42916666666667,-29.995833333333334
44,-20.599332809448242,82.42916666666667,-27.5125
45,-19.489837646484375,82.42916666666667,-25.0125
46,-14.462453842163086,82.42916666666667,-22.504166666666666
47,-14.514446258544922,82.47916666666667,-20.445833333333333
48,-14.637337684631348,83.59583333333333,-29.995833333333334
0,-5.028477668762207,31.270833333333332,-0.01249999999999929
1,-3.3892531394958496,31.254166666666666,-9.8125
2,-7.426534652709961,31.270833333333332,-7.504166666666666
3,-6.109102249145508,31.270833333333332,-5.012499999999999
4,-4.953644275665283,31.270833333333332,-2.5124999999999993
5,-6.681126117706299,33.1625,-0.01249999999999929
6,-4.314650058746338,33.1625,-7.504166666666666
7,-8.416706085205078,33.1625,-5.012499999999999
8,-6.785731792449951,33.1625,-2.5124999999999993
9,-5.538134574890137,35.0625,-0.01249999999999929
10,-6.3550639152526855,35.0625,-5.012499999999999
11,-4.9527363777160645,35.0625,-2.5124999999999993
12,-4.418751239776611,37.09583333333333,-7.645833333333332
13,-6.1529998779296875,36.954166666666666,-5.012499999999999
14,-5.154640197753906,36.954166666666666,-2.5124999999999993
15,-5.143526554107666,38.85416666666667,-0.01249999999999929
16,-4.703667163848877,38.7875,-9.495833333333334
17,-5.545137882232666,38.85416666666667,-7.504166666666666
18,-5.760488033294678,38.85416666666667,-5.012499999999999
19,-7.182943820953369,38.85416666666667,-2.5124999999999993
20,-7.385214805603027,40.74583333333334,-0.01249999999999929
21,-6.609161853790283,40.74583333333334,-7.504166666666666
22,-8.14929485321045,40.74583333333334,-5.012499999999999
23,-7.7936224937438965,40.74583333333334,-2.5124999999999993
24,-9.821954727172852,42.6375,-0.01249999999999929
25,-6.473419189453125,42.6375,-7.504166666666666
26,-7.817985534667969,42.6375,-5.012499999999999
27,-7.6821818351745605,42.6375,-2.5124999999999993
28,-6.623371601104736,44.5375,-0.01249999999999929
29,-7.4292426109313965,46.42916666666667,-0.01249999999999929
30,-6.332892417907715,46.69583333333333,-2.3625000000000007
31,-7.67069673538208,48.32083333333333,-0.01249999999999929
32,-6.1857757568359375,48.37083333333334,-4.9375
33,-6.989283561706543,48.32083333333333,-2.5124999999999993
34,-6.588490009307861,50.22083333333333,-5.012499999999999
35,-6.851740837097168,50.520833333333336,-2.4541666666666657
36,-7.387813091278076,52.1125,-0.01249999999999929
37,-6.792346954345703,52.0875,-9.962499999999999
38,-7.021597862243652,52.1125,-7.504166666666666
39,-7.130265712738037,52.020833333333336,-4.995833333333334
40,-7.454535007476807,52.1125,-2.5124999999999993
41,-7.1172261238098145,53.97083333333333,-0.19583333333333286
42,-6.842628479003906,54.0125,-10.0125
43,-7.228580474853516,54.0125,-7.504166666666666
44,-7.432741641998291,54.05416666666667,-4.829166666666666
45,-8.425467491149902,54.0125,-2.5124999999999993
46,-8.082676887512207,55.90416666666667,-5.012499999999999
47,-8.197253227233887,55.90416666666667,-2.5124999999999993
48,-8.89011287689209,57.795833333333334,-5.012499999999999
49,-7.3903937339782715,57.67916666666667,-2.570833333333333
0,-2.3409407138824463,4.745833333333334,-7.512499999999999
1,-2.193162441253662,5.137499999999999,-4.995833333333334
2,-2.1444644927978516,4.962499999999999,-2.470833333333335
3,-3.1974918842315674,6.637499999999999,-0.01249999999999929
4,-3.5423662662506104,6.637499999999999,-10.004166666666666
